목록키,기관구분,기관명,목록명,목록설명,조회수,분류체계,키워드
15125330,소속단체,한국사학진흥재단,한국사학진흥재단_최근 5개년도 국공사립대학 산학협력단 결산DB,"최근 5개년도(2018~2022년도) 국·공·사립대학 산학협력단 결산 데이터 베이스자료입니다. 결산서는 운영계산서, 현금흐름표, 재무상태표 3개 시트로 구성되어있습니다.",47,교육 - 고등교육,"산학협력단 결산,국공사립대학 산학협력단 결산,산단 결산"
15125332,소속단체,한국사학진흥재단,한국사학진흥재단_최근 5개년도 사립대학 등록금 및 비등록금 교비회계 결산 DB,"최근 5개년도 사립대학 교비(비, 비등) 결산 데이터베이스입니다. 해당 결산서는 등록금 및 비등록금 회계결산서로 자금계산서·운영계산서·대차대조표로 이루어져있습니다.",44,교육 - 고등교육,"사립대학 교비회계 결산,사립대학 교비 결산,교비 결산"
15125334,소속단체,한국사학진흥재단,한국사학진흥재단_최근 5개년도 사립대학 법인 교비 결산서 DB,"최근 5개년도(2018~2022년도) 사립대학 법인, 교비 결산서 데이터베이스입니다. 자금계산서, 운영계산서, 대차대조표 3개 시트로 구성되어 있습니다.",70,교육 - 고등교육,"사립대학 법인 결산서,사립대학 교비 결산서,사립대학 결산"
15093707,소속단체,한국사학진흥재단,한국사학진흥재단_사립대학 적립금 투자손익DB,"해당 데이터는 사립대학 학교별  적립금에 대한 투자손익을 확인할 수 있으며, 수익증권 지분증권, 투자계약증권 등 투자상품별 손익을 확인할 수 있습니다",1104,교육 - 고등교육,"대학재정회계 ,지분증권,수익증권"
15094207,소속단체,한국사학진흥재단,한국사학진흥재단_대학별 기숙사비 현황,"해당 데이터는 캠퍼스별 조사 연도에 따른 일반 대학 및 전문대학의 직영, 민자, 임차별 한달 기숙사비와 해당 평균 금액을 확인할 수 있습니다.",2326,교육 - 고등교육,"설립 분류,기숙사비,기숙사비 평균"
15093709,소속단체,한국사학진흥재단,한국사학진흥재단_사립대학 부채비율DB,해당 데이터는 각 사립대학별 부채와 기본금 현황을 보여주며 이에 따른 부채비율을 확인함으로써 학교의 재정건전성을 확인할 수 있는 데이터입니다.,1531,교육 - 고등교육,"사립대학교,부채,기본금"
15093713,소속단체,한국사학진흥재단,한국사학진흥재단_학교법인 총자산증감률DB,"해당 데이터는 각 사립대학을 운영하는 학교법인은 당기자산과 전기자산을 확인할 수 있는 데이터로써, 전년 대비 증감액과 증감율을 확인하여 법인의 재정상태를 확인할 수 있습니다.",714,교육 - 고등교육,"사립대학,당기 자산,전기 자산"
15094195,소속단체,한국사학진흥재단,한국사학진흥재단_대학별 교사 확보율,해당 데이터는 학교의 캠퍼스별로 지정된 확보 기준 면적과 이에 따른 교사확보율 산정 면적와 교사시설확보율을 확인 할 수 있습니다.,1574,교육 - 고등교육,"학교명,캠퍼스명,교사시설확보율"
15094196,소속단체,한국사학진흥재단,한국사학진흥재단_대학별 미사용 토지 비율,"해당 데이터는 학교별 조사연도에 따른 전체 교육용토지 면적을 보여주며, 또한 이에 따른 교육용 토지중 미사용 토지비율도 확인할 수 있습니다.",842,교육 - 고등교육,"학교명,캠퍼스명,미사용 토지비율"
15094204,소속단체,한국사학진흥재단,한국사학진흥재단_대학별 기숙사 수용 현황,"해당 데이터는 캠퍼스별 조사 연도에 따른 기숙사 수용가능인원과 이에 따른 수용률 및 지원사 수, 입사 경쟁률을 확인할 수 있는 데이터입니다.",1888,교육 - 고등교육,"학교명,캠퍼스명,입사경쟁률"
15094209,소속단체,한국사학진흥재단,한국사학진흥재단_대학별 기숙사비 납부제도,"해당 데이터는 학교별 캠퍼스의 조사 연도에 따른 일반대학, 전문대학의 기숙사 형태와 기숙사비 카드납부 실시여부, 현금 분할 납부에 대한 자료를 파악할 수 있습니다.",851,교육 - 고등교육,"기숙사 형태,카드납부,현금분할"
15094216,소속단체,한국사학진흥재단,한국사학진흥재단_대학별 수익용 기본재산 확보 현황,"해당 데이터는 학교별 운영수익총계에서 전입기부원조보조수입을 차감한 기준액과 이에따른 보유액, 수익용 기본재산 확보율을 확인할 수 있습니다.",1246,교육 - 고등교육,"운영수익총계,전입기부원조보조수입,수익용 기본재산"
15093704,소속단체,한국사학진흥재단,한국사학진흥재단_국공사립대학 교육시설 현황,"해당 데이터는 국공사립대학교별 보유중인 교육 시설 현황에  대한 정보로 학교별, 학교급(대학, 전문대학)별 통합공시 대학재정회계 교육시설현황을 조회할 수 있습니다",1140,교육 - 고등교육,"대학별,교육시설,교육자산"
15093705,소속단체,한국사학진흥재단,한국사학진흥재단_사립대학 수익용 기본재산 현황,"해당 데이터는 사립대학별 수익용 기본재산 확보 현황으로  운영수익총계, 기준액, 보유액, 확보율 등의 데이터를 각 학교급별, 학교별로 파악할 수 있습니다.",1624,교육 - 고등교육,"통합공시,대학재정회계,수익용기본재산"
15073332,소속단체,한국사학진흥재단,한국사학진흥재단_사립대학 적립금DB,"해당 데이터는 개별 대학의 적립금 세부항목(연구기금, 건축기금, 장학기금, 퇴직기금 등)별 당기 증감 및 기말 잔액 등 세부 현황 자료를 제공합니다.",2633,교육 - 고등교육,"결산현황,적립금 인출,적립금 적립"
15070546,소속단체,한국사학진흥재단,한국사학진흥재단_우리지역대학통계,"지역별 교비회계 결산, 수익용 기본자산, 산학협력단 결산 개황, 대학 교육시설, 기숙사 현황 등에 대한 데이터로 의 대학 상황을 지역 별로 비교할 수 있는 데이터",2034,교육 - 고등교육,"교비회계,결산현황,기숙사 현황"
3039448,소속단체,한국사학진흥재단,한국사학진흥재단_국공사립대학 시설현황 DB,"해당 데이터는 한국사학진흥재단의 국·공·사립대학 시설현황 정보(시설명, 위치, 연락처 등) 데이터를 제공하는 대학재정알리미 링크입니다.",3055,교육 - 고등교육,"설비,시설현황,기숙사"
15041570,소속단체,한국사학진흥재단,한국사학진흥재단_국공사립대학 기숙사 DB,"해당 데이터는 대학 기숙사 현황 정보를 보여주며, 각 학교별로 기숙사 현황, 수용현황,  운영결과, 납부제도를 구분하여 데이터를 보여줍니다.",3357,교육 - 고등교육,"대학기숙사,대학기숙사비,대학기숙사운영결과"
15033857,소속단체,한국사학진흥재단,한국사학진흥재단_사학진흥기금 융자 이자율 현황,"한국사학진흥재단의 사업 중 하나인 ""사립학교 교육환경개선 자금 융자사업""의 분기별 변동 이자율 현황입니다. 융자 원리금은 매분기 변동 금리를 적용하여 수납하고 있습니다.<br/>교육환경개선 자금 융자사업의 이자율은 기획재정부의 공공자금관리기금 차입 이자율, 융자사업 잔액, 융자사업비 등을 고려하여 매분기 조정 및 통지합니다.",2815,교육 - 고등교육,"사학진흥기금,교육환경개선,이자율"
15029508,소속단체,한국사학진흥재단,한국사학진흥재단_고등교육 재정지원 현황,"대학을 대상으로한 중앙부처 및 지자체의 재정지원 현황 정보(지원부처, 사업유형, 사업목적, 지원규모)를 제공합니다",2740,교육 - 고등교육,"지자체,중앙부처,대학재정"
15041731,소속단체,한국사학진흥재단,한국사학진흥재단_사립대학재정회계지표,"해당 데이터는 각 학교의 회계연도별 일반현황, 대학재정현황, 교육환경현황, 재정지원현황 등을 파악할 수 있는 자료입니다.",3367,교육 - 고등교육,"사립대학,재정회계지표,대학재정"
15042303,소속단체,한국사학진흥재단,한국사학진흥재단_융자 원리금 수납 통계,"한국사학진흥재단의 사업 중 하나인 ""사립학교 교육환경개선 자금 융자사업""의 융자 원리금 수납 통계입니다. 융자 원리금은 매분기 변동 금리를 적용하여 수납하고 있습니다.<br/>※ 수납 원금은 정상상환과 조기상환의 경우로 각각 구분하였으며, 수납 이자는 정상상환 이자, 조기상환 이자, 이월이자를 모두 포함합니다.",1861,교육 - 고등교육,"교육시설,교육환경개선,융자"
15121100,소속단체,한국사학진흥재단,한국사학진흥재단_대학재정알리미 교육용 토지 추가 활용 가능 비율,2022년 기준 대학이 보유한 교육용 토지 중 미사용 토지 비율을 계산하여 추가적으로 활용 가능한 교육용 토지 비율 데이터 테이블입니다.,124,교육 - 고등교육,"대학 미사용토지 비율,대학 활용가능 토지,대학 미사용토지"
15120398,소속단체,한국사학진흥재단,한국사학진흥재단_대학재정알리미 교육비 환원율,2022년도 기준 사립대학 교육비 환원율 재정정보 테이블입니다. 교육비 환원율이란 학생이 납부한 납입금이 학생 교육을 위하여 투자되는 비율을 의미합니다.,227,교육 - 고등교육,"교육비 환원율,대학 예결산,대학 교육비 환원율"
15120055,소속단체,한국사학진흥재단,한국사학진흥재단_대학재정정보시스템 한국교육원정보,"한국사학진흥재단 대학재정정보시스템 한국교육원 정보(회계년도, 학교/교육원 구분, 현지 명칭, 한글 명칭, 주소, 학생수, 홈페이지 주소, 권역(교육원))에 대한 파일",134,교육 - 고등교육,"현지명칭,주소,홈페이지 주소"
15121101,소속단체,한국사학진흥재단,한국사학진흥재단_고등교육재정지원 재정통계지표,조사 기준이 되는 중앙정부 및 지방자치단체(교육청 포함) 고등교육 재정지원 조사 대상 대학 정보입니다.(※ 대학알리미 공시 기준),170,교육 - 고등교육,"재정지원,재정통계지표,재정지원 대학교 정보"
15120465,소속단체,한국사학진흥재단,한국사학진흥재단_경영정보시스템 계정과목,"한국사학진흥재단 경영정보시스템 계정과목 정보(계정과목코드, 상위계정과목, 계정과목레벨, 한글계정과목명, 대표계정과목명, 한글약어명, 사용여부, 전표기표여부, 재단사용여부 등)을 보유",101,교육 - 고등교육,"계정과목코드,한글계정과목명,사용여부"
15120083,소속단체,한국사학진흥재단,한국사학진흥재단_대학재정정보시스템 문서정보,"한국사학진흥재단 대학재정정보시스템 문서정보(문서명, 문서정렬번호, 사용유무, 입력일시, 최종변경일시)를 보유한 파일데이터",83,교육 - 고등교육,"문서명,사용유무,입력일시"
15120474,소속단체,한국사학진흥재단,한국사학진흥재단_경영정보시스템 금융기관,"한국사학진흥재단 경영정보시스템 내 금융기관 정보(금융기관명, 지점명, 우편번호, 금융기관 주소, 수납대리점여부)를 제공",81,교육 - 고등교육,"금융기관명,지점명,수납대리점여부"
15120309,소속단체,한국사학진흥재단,한국사학진흥재단_고등교육재정지원 학교정보,"고등교육재정지원 정보(학교한글명, 학교영문명, 학교소재지주소, 학교설립일, 학교법인명, 학교법인설립일, 학교홈페이지, 캠퍼스명, 재학생수, 석사과정, 박사과정, 석박사통합수, 공시여부)를 포함함",88,교육 - 고등교육,"학교한글명,학교영문명,학교소재지주소"
15033862,소속단체,한국사학진흥재단,한국사학진흥재단_사학진흥기금 융자사업 지원 현황,"한국사학진흥재단의 사업 중 하나인 ""사립학교 교육환경개선 자금 융자사업""의 융자 지원 실적을 나타낸 데이터로, 융자사업 신청·배정·지급 현황을 매년 공개합니다.<br/>※ 배정연도 2022년을 기준으로 작성하였으므로, 정기신청과 추가신청(1,2차) 내역을 포함하며 정기배정(본배정)과 예비배정 내역을 포함합니다.",2136,교육 - 고등교육,"교육시설,교육환경개선,융자현황"
15120371,소속단체,한국사학진흥재단,한국사학진흥재단_고등교육재정지원 게시판정보,"한국사학진흥재단 고등교육재정지원 게시판 정보(게시판명, 게시글 번호, 패스워드 사용여부, 제목, 조회수)의 정보를 제공",59,교육 - 고등교육,"게시판명,제목,조회수"
15120388,소속단체,한국사학진흥재단,한국사학진흥재단_대학재정알리미 교육환경 재정통계지표,2022년도 기준 대학 및 전문 대학 교육 환경(교육용토지·교육용건물 확보율 및 기숙사 현황) 재정 정보 테이블입니다.,170,교육 - 고등교육,"교육환경지표,교육여건 재정통계지표,교육환경"
15120447,소속단체,한국사학진흥재단,한국사학진흥재단_고등교육재정지원 사업별 사업지원대상정보,중앙 정부 및 지방자치단체(교육청 포함)에서 대학에 지원하는 사업 목록 및 사업별 사업 지원 대상 기관 정보 테이블입니다.,132,교육 - 고등교육,"고등교육재정지원,고등교육 재정지원 사업지원대상,고등교육 재정지원 사업별 사업지원대상"
15120007,소속단체,한국사학진흥재단,한국사학진흥재단_대학재정알리미 교사확보율,2022년도 국·공·사립대학(전문대학 포함) 교사(교육용 건물) 확보율 테이블입니다. 교사 기준면적 대비 보유면적 비율에 해당하는 값으로 산출된 확보율입니다.,130,교육 - 고등교육,"교사확보율,대학 교육용건물,교육용 건물 확보 현황"
15120008,소속단체,한국사학진흥재단,한국사학진흥재단_대학재정알리미 교지확보율,2022년도 국·공·사립대학(전문대학 포함) 교지(교육용 토지)확보율 테이블입니다. 교지 기준면적 대비 보유면적 비율을 나타낸 데이터입니다.,135,교육 - 고등교육,"교지 확보율,교육용 토지 확보율,대학 교육용 토지"
15120010,소속단체,한국사학진흥재단,한국사학진흥재단_대학재정알리미 교지·교사 확보율,2022년 국·공·사립대학(전문대학 포함) 교지·교사 확보율 테이블입니다. 499개교의 기준면적 대비 교육용 토지·교육용 건물 보유면적 비율을 알 수 있는 테이블입니다.,75,교육 - 고등교육,"교지교사 확보율,교육용토지 확보율,교육용건물 확보율"
15120015,소속단체,한국사학진흥재단,한국사학진흥재단_대학재정알리미 국·공·사립대학 교육용 토지 현황,2022년 국·공·사립대학(전문대학 포함)의 교육용 토지 세부 현황 테이블입니다. 해당 보유면적은 각 대학의 교지 확보율 산출 시 활용됩니다.,107,교육 - 고등교육,"대학 교육용토지 현황,대학 교지 현황,교육용토지"
15120016,소속단체,한국사학진흥재단,한국사학진흥재단_대학재정알리미 국·공·사립대학 교육용 건물 현황,2022년 국·공·사립대학(전문대학 포함) 교육용 건물 세부 현황입니다. 해당 데이터는 대학 교사 확보율 산출 시 활용됩니다.,139,교육 - 고등교육,"대학 교육용 건물 현황,대학 교사 보유 현황,교사 보유 현황"
15120028,소속단체,한국사학진흥재단,한국사학진흥재단_대학재정회계센터 팝업존 게시물 목록,"한국사학진흥재단 대학재정회계센터 팝업존 게시글 등록 목록입니다. 게시글 제목, 링크연결 여부, 링크 주소, 등록 날짜와 종료 날짜가 정보가 있습니다.",44,교육 - 고등교육,"게시글 제목,링크연결 여부,링크 주소"
15120046,소속단체,한국사학진흥재단,한국사학진흥재단_대학재정회계센터 카테고리 정보,"한국사학진흥재단 대학재정회계센터에서 제공하는 카테고리 정보(카테고리 키, 상위 카테고리 키, 조회여부, 사용여부)",126,교육 - 고등교육,"카테고리 키,카테고리 명,조회여부"
15120090,소속단체,한국사학진흥재단,한국사학진흥재단_대학재정정보시스템 명세서계정과목,"한국사학진흥재단 대학재정정보시스템 명세서계정과목 정보(계정과목코드, 계정과목명, 상위 계정과목코드, 사용유무, 입력일시, 최종변경일시)를 포함한 파일데이터",118,교육 - 고등교육,"계정과목코드,계정과목명,사용유무"
15120211,소속단체,한국사학진흥재단,한국사학진흥재단_대학재정정보시스템 환율관리목록,"한국사학진흥재단 대학재정정보시스템 환율관리목록(고시기준일, 국가 , 학교/교육원 구분, 미화환산율, 매매기준율, 입력일시, 최종변경일시) 정보",140,교육 - 고등교육,"국가코드,미화환산율,매매기준율"
15033863,소속단체,한국사학진흥재단,한국사학진흥재단_행복기숙사 사업 지원현황,"해당 파일은 연도별 건설된 행복기숙사의 사업장별 수용인원, 총사업비, 연면적 현황, 재원에 대한 정보를 담고 있는 데이터입니다.",2225,교육 - 고등교육,"기숙사,주거여건,대학생"
15067886,소속단체,한국사학진흥재단,한국사학진흥재단_고등교육재정지원정보시스템_메뉴명 및 메뉴기능 관리 코드,"고등교육재정지원정보시스템 메뉴명 및 메뉴기능 관리 코드 값으로써 통계구분, 컬럼명, 컬럼값의 데이터 파일입니다.",1979,교육 - 고등교육,"통계구분,컬럼값,SQL"
15042685,소속단체,한국사학진흥재단,한국사학진흥재단_연수사업_기타관리_고객관리,"한국사학진흥재단에서 수행한 해당 연수 교재신청 및 강의 후기, 학교 주소 등 관리 데이터 항목을 제공하고자 생성된 자료입니다.",1953,교육 - 고등교육,"연수후기,학교주소,등록날짜"
15042286,소속단체,한국사학진흥재단,한국사학진흥재단_연수사업_연수관리_연수정보,"연수번호, 호텔순번, 객실번호, 남녀구분 등 연수에 참가했던 인원의 숙박에 대한 정보 항목을 제공하기 위한 데이터 자료입니다.",2038,교육 - 고등교육,"연수번호,호텔정보,남녀성비"
15116560,소속단체,한국사학진흥재단,한국사학진흥재단_최근 5개년도 사립대학 및 국공사립대학 산학협력단 예산DB,"2019~2023회계연도 사립대학 (전문, 원격 포함) 법인일반, 교비회계 자금예산서 및 국, 공, 사립대학 산학협력단 현금예산서 로우 데이터입니다.",203,교육 - 고등교육,"사립대학 예산,산학협력단 예산,국립대학 예산"
15112169,소속단체,한국사학진흥재단,한국사학진흥재단_연도별 폐교대학 증명서 발급 현황,해당 데이터는 기준일까지 연도별 폐교대학  학사·인사 증명서의 발급 건수 및 인원수를 종합적으로 보여주는 데이터입니다.,200,교육 - 고등교육,"폐교대학,증명서,발급"
15112170,소속단체,한국사학진흥재단,한국사학진흥재단_폐교 및 법인 해산 현황,"해당 데이터는 대학구분, 학교명(법인명), 폐교년도, 법인해산/파산/존속 여부, 폐교지역(본교기준) 등을 통해 기준일까지 폐교된 대학교 및 법인의 해산 현황을 나타내는 데이터입니다.",307,교육 - 고등교육,"폐교대학,해산,법인"
15112171,소속단체,한국사학진흥재단,한국사학진흥재단_폐교대학 발급 증명서 종류,해당 데이터는 한국사학진흥재단을 통해 발급받을 수 있는 폐교대학 학사·인사 증명서의 종류를 보여주는 데이터입니다.,348,교육 - 고등교육,"폐교,증명서,발급"
15112172,소속단체,한국사학진흥재단,한국사학진흥재단_폐교대학 학생 및 교직원 DB 이관 현황,"해당 데이터는 대학구분, 학교명(법인명), 학생DB, 교직원DB 등을 통해 폐교대학 학생 및 교직원 DB에 대한 이관현황을 나타내는 데이터입니다.",187,교육 - 고등교육,"폐교,DB,이관"
15033864,소속단체,한국사학진흥재단,한국사학진흥재단_행복기숙사 운영현황,"해당 데이터는 행복기숙사 기숙사명, 사업장별 수용인원, 인실(1인실, 2인실, 3인실, 4인실)별 기숙사비 현황을 보여주는 데이터입니다",2708,교육 - 고등교육,"행복기숙사,지원자,기숙사비"
15042305,소속단체,한국사학진흥재단,한국사학진흥재단_융자 one_stop시스템_관리코드,One-Stop융자시스템에서 융자신청교에 대한 심사진행시 시스템이 참고하는 관리코드를 제공하는 DB로써<br/>현재는 폐기된 시스템의 시스템 코드 데이터로 신규데이터가 발생하지 않음,1972,교육 - 고등교육,"배정년도,학교급코드,사업구분코드"
15042306,소속단체,한국사학진흥재단,한국사학진흥재단_융자 one_stop 시스템_신청_신청접수관리,"융자금 신청안내 및 접수등록관련 DB(배정년도, 쿼리, 항목명, 사용여부 등)<br/>로 현재는 차세대 시스템이 개발완료 되어 본 시스템은 더이상 신규 데이터가 생성되지 않고 있음",1879,교육 - 고등교육,"항목명,쿼리,학교급코드"
15042307,소속단체,한국사학진흥재단,한국사학진흥재단_융자 one_stop시스템_심사,"융자신청교 심사에 관한 데이터(계정항목관리코드, 계정명, 재정계정항목구분코드명, 등록일자 등)를 제공하였으나<br/>현재는 차세대 시스템이 개발완료 되어 본 시스템은 더이상 신규 데이터가 생성되지 않고 있음",1919,교육 - 고등교육,"계정항목관리코드,재정회계구분,계정코드"
15042308,소속단체,한국사학진흥재단,한국사학진흥재단_융자 one-stop 시스템_사용자 메뉴 구성,"융자 one-stop 시스템 사용자 메뉴 구성을 위한 데이터(화면ID, 컬럼ID, 컬럼명, 등록자ID 등)를 제공하였으나<br/>현재는 차세대 시스템이 개발완료 되어 본 시스템은 더이상 신규 데이터가 생성되지 않고 있음",1874,교육 - 고등교육,"화면ID,컬럼ID,등록일"
15042302,소속단체,한국사학진흥재단,한국사학진흥재단_융자 one-stop시스템_통계_융자금 집행,"연도별, 지역별, 학교급별 융자금 배정/지급/사후관리에 대한 통계자료 생성 데이터 관련 제공하고자 생선된 파일입니다.",2140,교육 - 고등교육,"시설별 융자,지급액,사업수"
15113944,소속단체,한국장학재단,한국장학재단_이공계 대학원생 지원 장학금 사업 개발 연구,우수 과학인재 양성을 위해 이공계 대학원생에 대한 적극적인 지원을 유도하는 이공계 대학원생 지원 장학금 사업 개발 연구입니다.,204,교육 - 고등교육,"이공계,대학원,장학금"
15101507,소속단체,한국장학재단,한국장학재단_대학생 연합생활관(고양) 주거장학금 지원 현황,"교육부 산하 한국장학재단에서 운영하는 대학생 연합생활관(은행권, 고양) 입주 대학생의 주거부담 완화를 위하여 대학 또는 지자체에서 생활관비의 일부를 지원하는 주거장학금 지원 사업 현황 자료<br/> * 대학생 연합생활관에 관한 자세한 내용은 재단 홈페이지(https://www.kosaf.go.kr/ko/domitory.do?pg=PTHB_Domitory_03_01)를 참고하여 주시기 바랍니다.",1597,교육 - 고등교육,"연합생활관,주거장학금,업무협약"
15093422,소속단체,한국장학재단,한국장학재단_중복지원방지 용어집,"중복지원방지(한 학생이 동일학기에 교육부장관과 한국장학재단이 지원하는 장학금 또는 학자금 대출을 포함한 학자금 지원금액 합계가 해당 학기 등록금 범위를 초과하는 경우를 방지)에 관한 용어, 용례",743,교육 - 고등교육,"중복지원,이중지원,학자금"
15080438,소속단체,한국장학재단,한국장학재단_기부절차,"한국장학재단에서 기부금 재원으로 운영하는 푸른등대 기부장학사업의 기부 절차(온라인기부, 전화약정 기부금 입금계좌 등)를 안내합니다.",2096,교육 - 고등교육,"장학금,저소득층,대학생"
15070057,소속단체,한국장학재단,한국장학재단_대학생 청소년교육지원장학금_대학별 예산 배정금액,"대학생 청소년교육지원장학금 멘토링 관련 대학 배정 금액 내역: 상품명, 배정년도, 배정구분, 대학명, 배정금액, 배정일자 등의 정보를 제공하고 있음<br/>대학생 청소년교육지원장학금 관련 정보는 ""한국장학재단 누리집(http://www.kosaf.go.kr) > 인재육성 > 대학생지식멘토링 > 대학생 청소년교육지원장학금""에서 확인 가능",1859,교육 - 고등교육,"장학금,배정,예산"
15083415,소속단체,한국장학재단,한국장학재단_대학생 연합생활관(고양) 신규 입주생 현황,"교육부 산하 한국장학재단에서 운영하는 대학생 연합생활관(은행권, 고양)의 해당 연도, 학기의 성별에 따른 신청 및 선발자 수 현황 자료<br/>* 대학생 연합생활관에 관한 자세한 내용은 재단 홈페이지(https://www.kosaf.go.kr/ko/domitory.do?pg=PTHB_Domitory_03_01)를 참고하여 주시기 바랍니다.",1369,교육 - 고등교육,"연합생활관,신규입주,선발현황"
15070474,소속단체,한국장학재단,한국장학재단_대학생 청소년교육지원장학금_집행액세부내역,"대학생 청소년교육지원장학금 멘토링 관련 집행액 세부 정보: 상품명, 연도, 학기, 대학명, 근로내역대분류, 근로내역소분류, 출근부건수, 대상인원수, 집행금액 등의 정보를 제공함<br/>대학생 청소년교육지원 장학금 관련 정보는 '한국장학재단 누리집(http://www.koaf.go.kr) > 인재육성 > 대학생지식멘토링 > 대학생 청소년교육지원장학금'에서 확인 가능",1826,교육 - 고등교육,"장학금,멘토링,예산"
15028252,소속단체,한국장학재단,한국장학재단_학자금지원정보(대학생),"한국장학재단, 전국 지자체, 민간장학재단, 대학 등에서 대학생 및 대학원생을 대상으로 지원하는 학자금 정보(운영기관, 상품명, 상품구분, 학자금 지원 유형, 신청대상, 신청기간, 지원금액, 지원인원 등)입니다.<br/>학자금 지원정보(대학생)에 관한 자세한 정보는 재단 홈페이지(https://portal.kosaf.go.kr/CO/jspAction.do?forwardOnlyFlag=N&forwardPage=pt/sm/cstmdsgngoods/PTSMCstmDsgnGoods_10M&beanName=PTSMCstmDsgnGoodsSVC&methodName=getItgnSrchCstmDsgnGoodsList&inputVOName=kr.go.kosaf.portal.pt.sm.cstmdsgngoods.svc.PTSMCstmDsgnGoodsSVO&ignoreSession=Y&no=1&lgclMenuClssCd=ss02&smclMenuClssCd=ss0201&naviParam=MK,01,01,01)를 참고바랍니다.<br/>",8317,교육 - 고등교육,"장학금,학자금,스마트맞춤설계"
15113893,소속단체,한국장학재단,한국장학재단_학자금대출 상품별 한도금액 기준,"일반상환학자금대출, 취업후상환 학자금대출, 농촌출신대학생 학자금융자 등 상품별로 한 학기에 최대 실행 가능한 금액과 최저 실행 가능한 금액에 관한 정보입니다(학기별 한도가 없는 경우에는 ""한도없음""으로 표시되며, 실제 실행 가능한 금액은 개인별로 상이함). 학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.",253,교육 - 고등교육,"학자금대출,등록금대출 한도,생활비 대출 한도"
15113894,소속단체,한국장학재단,한국장학재단_사회적배려계층 및 중소기업재직자 분할상환약정 현황,"대출상품별(일반상환학자금대출, 취업후상환학자금대출, 정부보증부학자금대출, 특별상환유예대출, 군복무이자유예대출, 대졸원리금유예대출) 사회적배려계층 및 중소기업재직자 분할상환약정금액, 승인건수, 유지건수 정보를 제공함<br/><br/>분할상환약정 관련 지원내용, 신청절차 등 상세정보는 재단 홈페이지 참고<br/>- 사회적배려계층: https://www.kosaf.go.kr/ko/tuition.do?pg=tuition07_03<br/>- 중소기업 재직자: https://www.kosaf.go.kr/ko/tuition.do?pg=tuition07_11",276,교육 - 고등교육,"연체이자감면,사회적배려계층,중소기업"
15099402,소속단체,한국장학재단,한국장학재단_1천만 원 이상 발주계획 내역,"한국장학재단에서 진행하는 당해연도 1천만 원 이상 발주계획 내역으로 발주예정월, 조달방식, 계약방법, 품명, 예산금액 등의 정보를 제공합니다.",558,교육 - 고등교육,"계약,정부조달,발주계획"
15069279,소속단체,한국장학재단,한국장학재단_학자금대출 금리기준,"학자금대출 금리에 대한 데이터로, 학기별(1학기, 2학기), 상품별(취업 후 상환 학자금대출, 일반상환 학자금대출 등), 금리변동구분별(고정금리, 변동금리) 학자금대출 금리를 제공합니다.(현재 학자금대출부에서 운영하지 않는 대출상품은 제외)<br/>학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.",2591,교육 - 고등교육,"학자금대출,대출상품별,금리"
15069280,소속단체,한국장학재단,한국장학재단_학자금대출 제한대학 관리기준,직전년도 기준 대출 상품별(일반상환 학자금대출과 취업 후 상환 학자금대출) 대출제한대학 관리기준에 대한 데이터입니다. 학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.,1866,교육 - 고등교육,"학자금대출,연도별,학자금대출제한대학"
15069281,소속단체,한국장학재단,한국장학재단_학자금대출 상품별 대출신청 및 실행일정,"학기별 학자금대출 일정관리 기준으로, 상품별 대출신청시작일자, 대출신청종료일자, 대출실행시작일자, 대출실행종료일자 데이터를 제공합니다.<br/>학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.",1812,교육 - 고등교육,"학자금대출,대출신청일정,대출실행일정"
15069282,소속단체,한국장학재단,한국장학재단_학자금대출 상품별 대출 가능대학,"상품별 학자금대출 가능 대학에 대한 데이터로, 상품에는 일반상환 학자금대출, 취업 후 상환 학자금대출, 농촌출신대학생학자금융자가 있습니다. <br/>학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.",1940,교육 - 고등교육,"학자금대출,대출상품별,대출가능대학"
15069283,소속단체,한국장학재단,한국장학재단_학자금대출 최대 대출기간 및 거치기간,학자금대출 최대 대출기간 및 거치기간에 관한 데이터입니다.  <br/>-현재 학자금대출부에서 운영하지 않는 대출상품은 제외<br/><br/>학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.,2377,교육 - 고등교육,"학자금대출,대출기간,거치기간"
